"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",1.2440800564954e-27,2.40124769636997e-29,4.56220819854143,0.78566384180791,26.9051516719157,2.18973228622687
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",2.10151503083509e-14,1.33173127754688e-15,3.11126000996433,0.689072932717001,13.6774674994081,1.63749896684638
"k__Bacteria|p__Firmicutes|c__CFGB76112|o__OFGB76112|f__FGB76112|g__GGB79630|s__GGB79630_SGB13983",4.91450128078538e-09,5.58226264169178e-10,0.730307015591901,0.596045197740113,8.30852054741319,-0.453425005200646
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85",8.64521346343174e-29,1.42499461819312e-30,3.39820644185243,0.764421224961479,28.0632242788683,1.76477349925252
"k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium",7.47075230792381e-08,9.51310247767905e-09,0.777994729495425,0.586567475603493,7.12663566234406,-0.362167713141922
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis",6.4052840989609e-25,1.6958220776137e-26,4.13756720535214,0.752664355418593,24.1934616028631,2.04878274540405
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",1.3800693579312e-37,8.25047869631771e-40,4.19059740433579,0.818053415511043,36.86009908678,2.06715592670177
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",9.97019125748624e-22,3.38044745855499e-23,3.919649559835,0.741774203903441,21.0012965105676,1.97072467452202
"k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571",4.94065542630303e-06,8.10572984364857e-07,0.382773160357183,0.563559322033898,5.30621543384048,-1.38543842174345
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275",0.214648698263383,0.113914681954792,0,0.507062146892655,0.668271740954605,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4447",6.84713781441035e-06,1.14206679917529e-06,0.351619877618224,0.565164355418593,5.16449093086853,-1.50791146430754
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",1.94743221394079e-39,7.15172817486154e-42,5.43692874222083,0.839320107858244,38.7105376502787,2.44279191992959
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis",0.00283926850546447,0.000743460521373035,0,0.531073446327684,2.5467935349389,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB6518|s__GGB6518_SGB9205",1.46903883470373e-07,1.94215741405873e-08,0.708024968796716,0.580508474576271,6.83296672328762,-0.49812785643782
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",2.4974423162322e-09,2.73014447414572e-10,1.06345015873959,0.609045968156138,8.60250453394537,0.0887524193594915
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376",1.97987793181786e-07,2.66485658786118e-08,0.637535751742552,0.57909604519774,6.70336158507794,-0.649421847166164
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoruminococcus|s__Pseudoruminococcus_massiliensis",0.00035389953728969,7.76469306770188e-05,0,0.545342193117617,3.45112000518579,0
"k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924",1.97987793181786e-07,2.66486260188313e-08,0.678696559698024,0.57909604519774,6.70336158507794,-0.559161394742223
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",1.90946337354461e-31,2.33199472556904e-33,4.56497906625216,0.797492937853107,30.7190886676494,2.19060824441904
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_SGB4573",0.0847197606101465,0.035091881369819,0,0.515608949666153,1.07201528007053,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175|s__GGB3175_SGB4191",3.37438702251045e-13,2.46976010423647e-14,1.56051766459365,0.637005649717514,12.4718051078461,0.642024688226307
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14861",1.09224517321108e-36,6.9961899385798e-39,4.32876442902036,0.813800077041602,35.9616798658241,2.1139552913492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_SGB6276",3.31244301275584e-27,6.76124246347806e-29,3.44822816961786,0.753410695942476,26.4798515845898,1.78585524086698
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa",3.52859876285368e-10,3.44150635167726e-11,1.06731814596329,0.610570749871597,9.45239772248035,0.093990278495282
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964",1.82418957688797e-20,7.24441159153564e-22,2.25910986265205,0.699152542372881,19.7389300300876,1.17575443206312
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278",8.47092985845518e-05,1.64513575011761e-05,0,0.549435028248588,4.07206891431737,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis",1.99226471801428e-36,1.34417040501433e-38,4.84377143653579,0.81599094761171,35.7006529561058,2.27613079006194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola",3.37438702251045e-13,2.46975363722607e-14,1.38888466614706,0.637005649717514,12.4718051078461,0.473926801993088
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236",3.86270158546309e-32,4.51448047183717e-34,3.91121856695095,0.782485875706215,31.413108842151,1.96761815909452
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",1.11794281063875e-14,6.88390781852025e-16,2.74276134130349,0.687114791987673,13.9515804126028,1.45562909294906
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola",5.29936480539591e-12,4.34938045775512e-13,1.37094374615565,0.625706214689266,11.2757761828603,0.45516937432114
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae",1.66777337653038e-22,5.28434471511462e-24,3.95115012693752,0.745489856189009,21.777862963296,1.98227266364626
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107",3.47123804993343e-17,1.82322264984974e-18,1.87050362166134,0.672316384180791,16.4595156023391,0.903426759231587
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",5.25548764857659e-13,3.88696925755173e-14,1.44202078515919,0.641876926040062,12.2793869802523,0.528091959606459
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9424|s__GGB9424_SGB14794",0.0021667836119976,0.000556083760701408,0,0.532485875706215,2.66418445776544,0
"k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209|f__FGB15209|g__GGB9293|s__GGB9293_SGB14250",5.45034579697814e-10,5.44150161129682e-11,1.12318412324675,0.605932203389831,9.26357594305265,0.167594447703942
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Gallimonas|s__Candidatus_Gallimonas_faecium",0.166757283406419,0.0829727502883081,0,0.508474576271186,0.777915188451062,0
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9775|s__GGB9775_SGB15395",4.94065542630303e-06,8.10572984364857e-07,0.36143773969316,0.563559322033898,5.30621543384048,-1.46818094113222
