"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107",0.00681471010301229,0.000790364362446895,1.10823808449256,0.623481781376518,2.16655261427391,0.148267851078945
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.014992656320794,0.00185023069291649,1.02688257389107,0.609311740890688,1.82412141429913,0.0382712159785545
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9424|s__GGB9424_SGB14794",0.582636447711628,0.186698432984374,0,0.523279352226721,0.234602350904845,0
"k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209|f__FGB15209|g__GGB9293|s__GGB9293_SGB14250",0.0750439053722448,0.0120682956542776,0.655965744375186,0.575910931174089,1.12468457285018,-0.608307618017217
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Gallimonas|s__Candidatus_Gallimonas_faecium",0.797946199705956,0.508417346600625,0,0.506072874493927,0.098026389299008,0
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9775|s__GGB9775_SGB15395",0.261923030857123,0.0590775236564747,0,0.545546558704453,0.581826312439967,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",2.05875574475318e-07,8.17594518157169e-09,3.82278939837539,0.769230769230769,6.68639517596493,1.9346257227233
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB15272",0.162038172913489,0.0315800642035293,0.298901312782365,0.557692307692308,0.790382662415524,-1.74225886150318
"k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4029",0.442624287160304,0.122289654877751,0,0.531376518218624,0.35396475965794,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_NSJ_13",0.0895944446774411,0.014990068415495,0.330471911340577,0.571862348178138,1.04771891802459,-1.59740044067863
