"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_SGB101145",0.906995730574511,0.531497760249292,0,0.521113243761996,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH",0.40163416147841,0.0115252436806513,2.88826852327484,0.722648752399232,0.396169354850597,1.53020487629302
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena",0.906995730574511,0.0489630048751737,1.84164562383045,0.656429942418426,0.0423947572533498,0.880995479492113
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques",0.116959695801426,0.00210765187583064,4.07822582320528,0.785988483685221,0.931963769934211,2.02794166377975
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",0.253582690218076,0.00599900858297808,3.27287425460673,0.748560460652591,0.595880395109483,1.71055817441438
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",0.0495136216129249,0.000782305918386805,4.73763966952834,0.817658349328215,1.30527530657125,2.24416847575142
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_faecis",0.906995730574511,0.132057592202966,1.00349499545739,0.602687140115163,0.0423947572533498,0.005033421835752
"k__Bacteria|p__Proteobacteria|c__CFGB76539|o__OFGB76539|f__FGB76539|g__GGB9815|s__GGB9815_SGB15449",0.906995730574511,0.797728130029014,0,0.50383877159309,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum",0.37110620468787,0.010015333465818,3.09833538535432,0.728406909788868,0.430501784430044,1.6314933199178
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9512|s__GGB9512_SGB14909",0.906995730574511,0.282152877981431,0.321317617380209,0.557581573896353,0.0423947572533498,-1.63792801102708
